port_name,country,continent,lat,lon,freight_total,risk_mean,risk_median,risk_low,risk_high,hazard
Avonmouth,United Kingdom,Western-Europe,51.500837745586445,-2.7108477499970576,36506351131.26195,25630.10860577563,24852.472719707355,14408.688876766046,40086.86513476247,fluvial
Az Zawiya,Libya,Africa,32.799725550334536,12.698118747855396,2906342.079128795,41872.81292190437,34454.258728079076,13125.778864132417,86352.72039790623,fluvial
Bahai De La Habana,Cuba,Caribbean,23.130061265334334,-82.34306707536754,1608632639.1963782,4473883.401600285,4224642.350690392,1492669.4426668268,8024591.904933592,fluvial
Bahia De Las Minas,Panama,Latin-America,9.391166798140205,-79.81607669762758,481400276.9550031,155675.96743533574,123590.29381733826,28827.320965345938,368445.17893862183,fluvial
Bahia De Matarani,Peru,Latin-America,-17.000619421311356,-72.10706734031952,5702920630.413432,182.72918656300598,68.35154545998068,0.0,548.528170799756,fluvial
Bahia De Valparaiso,Chile,Latin-America,-33.034397392078574,-71.62022366738996,9289576488.549557,4428.886877929561,3343.363220375726,0.0,12330.531242975676,fluvial
Bahia Quintero (Ventanas),Chile,Latin-America,-32.76884080628537,-71.50272360867577,8467592220.25273,53430.80585054602,26858.275352862296,5609.910356836199,137258.55199229138,fluvial
Bahia San Nicolas,Peru,Latin-America,-15.28678450480592,-75.1886320717127,5019153428.580814,0.0,0.0,0.0,0.0,fluvial
Bahia San Vicente,Chile,Latin-America,-36.73022771730735,-73.14269308377511,6075518405.345405,98513.40222546534,51362.090216621415,0.0,316227.8741615365,fluvial
Baie Comeau,Canada,North-America,49.246123590415614,-68.12736385982839,1757709544.6351235,15483.28977893608,10468.279627429783,0.0,45036.84672959092,fluvial
Baie De Kouaoua,New Caledonia,Oceania,-21.39272984743525,165.83956642072525,301944.5521355445,0.0,0.0,0.0,0.0,fluvial
Baie Ugue,New Caledonia,Oceania,-21.145371358927623,165.5567393440599,148220607.0127703,0.0,0.0,0.0,0.0,fluvial
Bajo Grande,Venezuela,Latin-America,10.514050921510307,-71.61716538792605,3938060353.9311695,1150649.04264527,1093023.8732412306,658593.0267359599,1752099.748846443,fluvial
Bakar,Croatia,Mediterranean,45.28337528913895,14.55181856171196,63377976.99177227,0.0,0.0,0.0,0.0,fluvial
Balboa,Panama,Latin-America,8.955811099625459,-79.56989029761058,7332370996.015559,812377.849265974,809929.7545253714,486245.5200480444,1160720.8992737746,fluvial
Balikpapa,Indonesia,Asia,-1.195332481417048,116.77157337854771,11633413470.20017,67760.5318470885,65275.00653456545,34013.58633631109,108185.59451614658,fluvial
Baltimore,U.S.A.,North-America,39.22455261974271,-76.5451050441524,81249912660.06557,2421086.5859668045,2320336.8008032497,1320795.360869024,3765491.0181429223,fluvial
Baltiysk,Russia,Eastern-Europe,54.64108032078556,19.91048457537416,505842087.44139,329871.1977748091,324588.3262276231,72711.13554935387,620308.7564511489,fluvial
Bamdar-E Pars Terminal,Iran,Middle-East,27.709460242592407,52.24551002097419,2614989396.228956,23465.29769539044,6658.253246612999,0.0,77482.23560868921,fluvial
Bamdar-E Shahid Reajie,Iran,Middle-East,27.110307609455344,56.07150590839976,31171937222.439102,1151200.062660482,1020416.0968202532,577636.184564327,1956241.47662645,fluvial
Bandar Abbas,Iran,Middle-East,27.151730296641272,56.22504888943823,294828338.26931626,2635.059386689932,2498.240262696246,1208.657266517877,4523.153844772512,fluvial
Bandar Khomeyni,Iran,Middle-East,30.451981895043424,49.11802313978429,27409817253.73217,1564522.2448829678,1534090.2371441764,741028.4967471381,2435789.618432481,fluvial
Bandirma,Turkey,Mediterranean,40.36907724270191,27.94452064366464,1239807525.1819134,73295.17231890686,56746.19977096221,609.709030886485,210321.4601151973,fluvial
Banghazi,Libya,Africa,32.107913390356,20.050028953500423,2990406219.063139,0.0,0.0,0.0,0.0,fluvial
Bangkok,Thailand,Asia,13.62274380562763,100.5696628599038,62514171627.39116,7551750.464684712,7409109.382680397,5478876.346723679,10151107.434781816,fluvial
Banjarmasin,Indonesia,Asia,-3.2957360662389203,114.54779856003636,90036718.99022421,769058.3337862811,736075.2640164136,523416.37626945076,1078476.0439113725,fluvial
Banjul,Gambia,Africa,13.44771943408542,-16.570580660320303,1004496509.3636024,262240.67239031655,256870.8025560034,124845.84639668868,435981.2947700204,fluvial
Banten,Indonesia,Asia,-6.015676189777397,105.9531601631994,16178538253.175217,1301763.8543687586,1167059.0471649822,458555.8074732793,2438894.7453347603,fluvial
Banzart,Tunisia,Africa,37.26775992180114,9.871554887911458,4132261541.376434,3182219.8609438837,3290422.8540816414,1607533.413097461,4681886.12203091,fluvial
Bar,Montenegro,Mediterranean,42.093249075541536,19.082994856939983,545768694.6334206,4198865.03084377,4011660.037743957,994927.1131544136,8093030.823198044,fluvial
Barbor's Point,U.S.A.,North-America,21.29918896875093,-158.10352783446646,1607244693.2001746,58707.38715911085,50111.88180909389,17236.653217394713,121389.142356831,fluvial
Barcelona,Spain,Mediterranean,41.33624987446933,2.1619328258934365,33657940494.579723,3948180.744686518,3932829.4502981845,2885050.555582604,5046841.812664909,fluvial
Bari,Italy,Mediterranean,41.13619743138477,16.86153494567936,1217887749.7426264,0.0,0.0,0.0,0.0,fluvial
Barranquilla,Colombia,Latin-America,10.970999064058816,-74.75833563179354,6269770102.37796,33488759.89999034,33045517.65877069,26379788.163918316,41551759.77285649,fluvial
Barry,United Kingdom,Western-Europe,51.39871419714471,-3.260302462145157,409800147.6827883,12730.831704245811,11803.80318790633,7267.821724448826,21287.440346661,fluvial
Basseterre,Saint Kitts and Nevis,Caribbean,17.2886127448879,-62.71385254784511,207098345.5165745,6843.118135539218,5881.481300710069,278.6821037033211,16683.12270066738,fluvial
Basuo,China,Asia,19.08852707633904,108.6341879281954,343714774.97782826,85086.85799900342,55181.388487733515,2030.5079067971417,231622.43809975032,fluvial
Bata,Equatorial Guinea,Africa,1.8274492719613664,9.738561443391198,827802478.67594,1634653.0909867748,1567911.853537854,969207.5772027292,2489759.338162638,fluvial
Batangas City,Philippines,Asia,13.737286124600333,121.01242072813226,9232441434.57556,7509626.503628475,7177392.480990484,4419397.655287937,11084538.96629485,fluvial
Baton Rouge,U.S.A.,North-America,30.437949700121244,-91.20527053196848,6825598865.067888,5940079.311527615,5913874.60622795,4627199.130454317,7446280.442703531,fluvial
Batumi,Georgia,Eastern-Europe,41.65431207872545,41.653185351596754,1015331813.5154012,1003088.468719521,883184.6662165228,376059.724620535,1909015.9272515243,fluvial
Baubau,Indonesia,Asia,-5.4902905961069255,122.58612896519938,369287964.171821,36262.826040774475,34655.774162300266,20543.10624349075,56261.8231941912,fluvial
Bay City,U.S.A.,North-America,43.61737278810567,-83.84453295934836,2771.282525153528,30215.397431773024,26993.171554183245,8289.255535525594,60221.970546040255,fluvial
Bayonne,France,Western-Europe,43.516378384877,-1.500052653200647,2556503444.793134,3004365.8087552097,2993475.47324492,2380395.1323767817,3678403.5795075665,fluvial
Bayrut,Lebanon,Middle-East,33.915669317148925,35.5586102562549,12191078014.823675,566247.1510252293,531193.6979817087,246596.24476831174,928362.2836423088,fluvial
Bayuquan,China,Asia,40.28418662767342,122.0605665080603,29868840767.38926,62471.889541998404,39015.88257947103,142.9662060702176,183666.80392525648,fluvial
Beaumont,U.S.A.,North-America,30.04670699587936,-94.02562824672783,19399976521.78103,4845369.700158797,4776495.355075171,3735219.8826542394,6102024.691851838,fluvial
Bedyansk,Ukraine,Eastern-Europe,46.74832294167254,36.77750401495035,1043149870.979731,0.0,0.0,0.0,0.0,fluvial
Beihai,China,Asia,21.456025197499454,109.08670368166548,4818801443.469374,6897.603434394828,5919.824142242706,2132.380837129006,14210.516593422239,fluvial
Beira,Mozambique,Africa,-19.82495440063514,34.83531412554788,3083245351.252549,3863221.353999085,3522021.7029498536,1551249.3261352219,6920246.437137273,fluvial
Bejaia,Algeria,Africa,36.74969834363214,5.090464736680983,8604275662.601278,343121.2387754656,291232.8431154654,64105.80752350025,737215.4366764046,fluvial
Belawan,Indonesia,Asia,3.7914014579345534,98.70527774837986,4864968110.892066,19709.3587945722,19744.700106514087,8106.509117296456,32143.91874283156,fluvial
Belem,Brazil,Latin-America,-1.4686199504270077,-48.57640840306025,23844796423.1589,5025555.694048755,4627474.455622378,2850576.990841182,8122781.60562777,fluvial
Belfast,United Kingdom,Western-Europe,54.62132262630101,-5.890026365691502,19731528096.610622,629660.943153592,610214.8081217267,241922.8856593092,1071195.0764168804,fluvial
Belize City,Belize,Latin-America,17.473729005487588,-88.19845995922886,640078958.6828514,2767.4190122573896,2190.9605092295365,57.827910762508566,7585.277853383751,fluvial
Bellingham,U.S.A.,North-America,48.75118606116092,-122.50348819440325,23968728.69647532,5935.5665349949795,1352.0113267589804,0.0,18589.335922939437,fluvial
Benicia,U.S.A.,North-America,38.04347681813911,-122.13780997472772,163106.10423064834,590494.3744168909,587827.7439574299,442677.9282889546,735803.5173793973,fluvial
Benoa,Indonesia,Asia,-8.746469477840975,115.2126767068095,246937516.31934908,32828.69590263333,28063.956090858184,12623.611629847457,64417.79690697754,fluvial
Berbera,Somalia,Africa,10.443225787191512,44.99728566977974,1386861469.4040482,2298.7524695948123,2086.471212196064,1219.1606579975976,3965.426219388363,fluvial
Bergen,Norway,Northern-Europe,60.39665740735552,5.310108610201816,3252860.071246582,42.51992262201566,13.774964624104793,0.0,150.66744049614937,fluvial
Big Creek,Belize,Latin-America,16.511999635449577,-88.40317738875554,133823779.89571218,10251.97793352473,9903.59367437987,1828.5899392549616,21593.953723695064,fluvial
Bintulu Port,Malaysia,Asia,3.256588919484861,113.06482939679664,4524677977.994516,170043.1982213405,149383.93524546496,61720.44322051379,324157.57892341574,fluvial
Bissau,Guinea-Bissau,Africa,11.854750910573886,-15.584228546477194,501197545.7969386,31392.567775707786,31533.334614778934,20526.435698803776,42376.65089731063,fluvial
Bitung,Indonesia,Asia,1.4400132723443129,125.18637789912322,2573354438.4588084,234444.9728152075,208494.60261611876,132451.63739557873,384404.5077705156,fluvial
Blanglancang,Indonesia,Asia,5.241371740436972,97.0392352657824,60524.2747324032,58624.237886605595,55803.19858620805,38744.74166255972,83859.82302118349,fluvial
Bluff Harbor,New Zealand,Oceania,-46.59999991636169,168.34426330493557,2374316008.4306054,5320.166726499573,2709.8938310573803,0.0,16947.597113729644,fluvial
Bohai Bay,China,Asia,38.342037683114135,117.87922664605438,14135029738.57159,1096299.8691471394,1091938.464860926,531018.8306410594,1784094.2511856544,fluvial
Bonny,Nigeria,Africa,4.422045265620172,7.144895557670569,21037734420.634865,8261224.218678608,7828633.141700378,4018311.2106699822,14005927.14297397,fluvial
Bontang LNG Terminal,Indonesia,Asia,0.0942901339275785,117.4957982215337,7879434714.737483,228508.52139418403,226975.37221831543,169023.7272858396,293677.09726673603,fluvial
Boosaaso,Somalia,Africa,11.291516864129385,49.17824612751278,97558148.47005448,0.0,0.0,0.0,0.0,fluvial
Bordeaux,France,Western-Europe,44.94920145935848,-0.5483973603221867,2630173357.0573325,2934723.63678882,2917288.4439673675,2360316.5482840687,3479562.362090555,fluvial
Boston,U.S.A.,North-America,42.36447938612398,-71.02470171864819,17048245490.344938,275363.17891834496,258254.1425817569,116645.38675510549,480012.3995061844,fluvial
Boston,United Kingdom,Western-Europe,52.96935907679779,-0.0190423848665498,401264.9864516273,17467.536689338645,17387.535335475077,12996.559857361506,22262.9981956193,fluvial
Botany Bay,Australia,Australia,-33.987422648555096,151.21471617970263,25422505801.064644,274632.6499426151,236198.18601751412,86335.66678927038,545372.4957631415,fluvial
Botas,Turkey,Mediterranean,36.85416475927671,35.92199802852687,1859491291.812311,111208.19411333505,102874.44503028238,20259.475367458774,236742.14174017147,fluvial
Botas Natural Gas Terminal,Turkey,Mediterranean,40.98723654052166,27.966903756864617,2099219781.7413564,490967.88721216476,475916.08432664315,275975.91448351386,771880.9794968618,fluvial
Brake,Germany,Western-Europe,53.34356424511868,8.490135483344483,16412342375.394947,646510.4037436051,570383.4696861382,0.0,1622202.9459829591,fluvial
Brasil Port,Brazil,Latin-America,-21.860227647441377,-40.99980155417795,416009207.7583213,6858795.418148119,6883117.225437019,3623729.6626996086,10616560.650883295,fluvial
Bremen,Germany,Western-Europe,53.0793013860378,8.790488973775506,23645333603.078167,26440514.688483864,26406844.870240673,19957845.6272898,33712339.42355632,fluvial
Bremerhaven,Germany,Western-Europe,53.55798907425319,8.559532083198208,244440536299.0344,715700.4038648974,665683.1175922274,334786.323596324,1182852.0668597426,fluvial
Brevik,Norway,Northern-Europe,59.06289917525718,9.696772287862007,1279502411.2245872,0.0,0.0,0.0,0.0,fluvial
Bridgeport,U.S.A.,North-America,41.15748119446917,-73.17511736612565,1887.949335025576,7495.423953360984,6120.38527460706,1575.0905963714536,16812.113053505444,fluvial
Bridgetown,Barbados,Caribbean,13.07275312160023,-59.59681310876612,776918663.7785583,59300.47988649775,51870.41901965463,11302.440751789525,128578.00147537168,fluvial
Brighton,Trinidad and Tobago,Caribbean,10.247290241404006,-61.63372045524326,106919987.11647876,0.0,0.0,0.0,0.0,fluvial
Brindisi,Italy,Mediterranean,40.649205852743535,17.97117129060219,2221899286.152572,261693.06501810715,249449.2614092204,130318.58851038438,419469.0503380073,fluvial
Brisbane,Australia,Australia,-27.393515352987137,153.1558848690757,29990175084.94681,5485947.619137962,5275418.457988402,2672589.0266638976,8612553.735570787,fluvial
Brofjorden,Sweden,Northern-Europe,58.3509747477612,11.42229452689906,7406919059.058623,0.0,0.0,0.0,0.0,fluvial
Broome,Australia,Australia,-18.00224122659371,122.21750039585862,9435.279679710457,0.0,0.0,0.0,0.0,fluvial
Brownsville,U.S.A.,North-America,25.98298507017778,-97.30947197502516,5887513394.451304,1566614.9737171393,1533242.6803651585,1152584.1263944614,2070606.988561337,fluvial
Bruges,Belgium,Western-Europe,51.23273370473043,3.221640142100223,321474538.17224705,4272.490679766822,3239.392944368535,154.67294868133268,11310.136259541208,fluvial
Brunsbuttel Elbahafen,Germany,Western-Europe,53.9029261017224,9.169135518250874,63507746.35780077,3777354.28586337,3591864.346501348,1125794.3501347478,6754199.568330739,fluvial
Brunswick,U.S.A.,North-America,31.12464789058756,-81.51484037247096,21264881929.45072,52963.00736177466,33959.67313684028,4526.178465164593,135084.78038298365,fluvial
Buchanan,Liberia,Africa,5.8593994962449365,-10.054221498095409,1104235920.1444108,450970.8260714976,228200.88156185113,14440.047327833912,1326494.732554806,fluvial
Buco,Philippines,Asia,8.517433824441355,124.74609031208108,5315819.649214009,2963355.2780736433,2955574.14735986,2499990.200326423,3427638.379563728,fluvial
Buenaventura,Colombia,Latin-America,3.8761035986711248,-77.06200730243155,16739270468.40542,432668.48787798063,426837.51604519534,15094.676843723762,897359.5024784711,fluvial
Buenos Aires,Argentina,Latin-America,-34.611026927300315,-58.35493073863682,27382610698.71772,676356.8026542692,658267.1062729245,398786.31122100743,1000256.8041828878,fluvial
Buffington,U.S.A.,North-America,41.63961807435646,-87.40834116520354,727.5118833288989,1386.026076377584,1088.9310504375337,262.89966085314893,2973.114839574004,fluvial
Buka,Papua New Guinea,Oceania,-5.431574457231742,154.677592059784,41074796.722153775,2229.903554296241,1502.1114558430722,43.9811935014862,6948.0333014105245,fluvial
Bukhta Vanino,Russia,Eastern-Europe,49.0502006227882,140.29612144879457,14897960089.111868,381168.9889599128,352424.0294309403,106555.8078824622,747365.6462572119,fluvial
Bukhta nagayeva (Nagadan),Russia,Eastern-Europe,59.5601316276569,150.72895932811642,31703.89411444016,7.243796925750566,0.0,0.0,23.146320232238477,fluvial
Bullen Baai,Curacao,Caribbean,12.188669470639937,-69.0217140529181,9343679.36102579,0.0,0.0,0.0,0.0,fluvial
Bunbury,Australia,Australia,-33.30725261606007,115.66213463294056,4400160303.453911,395649.1072264078,393399.74010861217,274874.01479603566,526438.2187384147,fluvial
Bur Safago,Egypt,Africa,26.71178346436033,33.94036109702331,1375356910.4720242,6678302.979198626,6630549.677118227,4605685.927722158,8954552.446572088,fluvial
Bur Said (Port Said),Egypt,Africa,31.25214147681517,32.310665815141064,9381026916.167011,211890.09443089785,192670.22930428537,89758.21501029556,383389.64102603466,fluvial
Burgas,Bulgaria,Eastern-Europe,42.464163144145466,27.491662543079865,10414351006.648588,150729.15435718125,136107.05241331662,38903.17720200108,320590.71984567126,fluvial
Burnie,Australia,Australia,-41.05425931911664,145.91075253567715,938246965.9710332,22499.509000588827,21069.508756774565,8687.519141790552,40984.66653799561,fluvial
Burns Harbor,U.S.A.,North-America,41.63392655651917,-87.1446218622191,782930366.6185362,359650.7733555251,319043.54781438236,139559.53682758438,672693.0555237103,fluvial
Bushehr,Iran,Middle-East,28.992780957453785,50.83874828979714,1149271252.5854976,2077.892172822088,1595.4596963868469,0.0,5613.139753555635,fluvial
Butinge Oil Terminal,Lithuania,Eastern-Europe,56.04802973637048,20.955661793937487,89770234.36944957,34645.32997360446,23481.878705779767,468.3211192754839,97613.02666017484,fluvial
Butuan City,Philippines,Asia,9.276937495746392,125.505604996824,902756.361036848,0.0,0.0,0.0,0.0,fluvial
Cabanas,Cuba,Caribbean,22.6786201894372,-83.96804651759855,4878.5282556703205,1222.654525655076,1060.967812854702,0.0,3094.967484952313,fluvial
Cabedelo,Brazil,Latin-America,-6.973846198234029,-34.83909460828016,22805.02416307317,0.0,0.0,0.0,0.0,fluvial
Cadiz,Spain,Western-Europe,36.51863696548217,-6.26457637733516,1312566955.1691797,544374.9240992226,514012.7757349823,218397.83126903904,929421.2480897139,fluvial
Cagatan De Oro,Philippines,Asia,8.490245481975455,124.68460576318552,3596237.412032702,4005874.6152626695,3973218.001962863,3145180.9443489807,4988070.086449539,fluvial
Cagliari,Italy,Mediterranean,39.19452237153031,9.077001080457933,2396533649.289818,576663.6007832221,562530.2195871826,324868.37808034563,851717.755349953,fluvial
Cairns,Australia,Australia,-16.927841947563998,145.7857185186127,1451126208.2362504,289878.5519673656,261011.98957155907,75867.91625710778,556741.0837017405,fluvial
Calabar,Nigeria,Africa,4.966983625413345,8.299691758062119,2911929967.1837573,4110132.566326084,3932760.751163419,2687923.4113825927,5863715.673732236,fluvial
Calais,France,Western-Europe,50.96561800299368,1.858433754148016,1187326162.5638974,36.29609265203333,30.520580807190417,6.351259293204859,86.56373328649607,fluvial
Calcutta,India,Asia,22.54296727665667,88.30388019544425,2294219427.984273,1206380.5687461365,1156851.3781376006,641597.6495508937,1903993.8614747587,fluvial
Caleta Patillos,Chile,Latin-America,-20.77677042548477,-70.19304529184716,8017107800.763902,0.0,0.0,0.0,0.0,fluvial
Calumet Harbor,U.S.A.,North-America,41.68255858019496,-87.54727340130309,787646102.4542718,2403556.8633164517,2307813.453897577,1292138.6870793928,3659873.322692212,fluvial
Campana,Argentina,Latin-America,-34.15719684138152,-58.94202790871277,6797811030.486568,1558583.6219950977,1431736.124857701,340142.59886772657,3278491.944479914,fluvial
Canaport (St. John),Canada,North-America,45.19633433063257,-65.9850921802972,2220391989.775207,25010.667573850806,16640.333945155307,48.05833311101863,70040.58831739512,fluvial
Canaveral Harbor,U.S.A.,North-America,28.394847551633685,-80.59866420649936,4369285031.289133,3601.2636953809942,3252.7917481755176,478.1590653284403,8154.659290176011,fluvial
Cang Doosan Vina,Vietnam,Asia,15.40717113535367,108.79229972496896,9469244.04352164,343.640190534596,205.93427977648767,0.0,1137.4616556201568,fluvial
Cap Haitien,Haiti,Caribbean,19.768389939762983,-72.19906143403037,236086162.684376,0.0,0.0,0.0,0.0,fluvial
Cape Town,South Africa,Africa,-33.90068863940476,18.440042847222724,14793793405.14445,8077285.329634835,8121835.170043147,4442520.677973478,12547853.2029897,fluvial
Caracasbaai,Curacao,Caribbean,12.072708910759784,-68.86422024762645,2091079.718006552,0.0,0.0,0.0,0.0,fluvial
Cardiff,United Kingdom,Western-Europe,51.45532778821769,-3.158256001482387,1996386526.4945724,7628.7835444538205,7161.797892226239,3415.52258680587,12681.371724439408,fluvial
Cartagena,Colombia,Latin-America,10.336821293751132,-75.52757935359057,18620601365.84486,3146494.995465739,3035312.53317743,1929384.621751218,4591228.787523606,fluvial
Cartagena,Spain,Mediterranean,37.58211826576507,-0.9742948096079336,7069528259.574306,2109680.765410434,2107466.934364997,797786.1704312268,3636537.122728108,fluvial
Casablanca,Morocco,Africa,33.609899095386844,-7.598852857835814,12810703101.498615,283818.5536087089,262462.10762385326,73996.147103192,545655.1678848821,fluvial
Castries,Saint Lucia,Caribbean,14.001931342343209,-61.00775833523976,1217551517.7082171,180182.70321750082,121969.98220449756,28903.490160558868,477052.20960465935,fluvial
Catania,Italy,Mediterranean,37.49658263414998,15.09244136663411,655649982.8187323,138984.28923288189,122707.42907014072,45553.134869535956,267446.35972572,fluvial
Cayo Moa Grande,Cuba,Caribbean,20.659240409427195,-74.90162034172158,382908092.2765003,31344.31013202428,30868.340087595017,19000.03463791595,47650.8769977487,fluvial
