port_name,country,continent,lat,lon,freight_total,risk_mean,risk_median,risk_low,risk_high,hazard
Abbot Point,Australia,Australia,-19.86347273048479,148.08574855224262,3681314199.888782,46231.45136470212,43688.38043612891,5912.148225588947,103838.04158416462,coastal
Abenra,Denmark,Northern-Europe,55.03613674896311,9.4328687515463,8376747.406295406,135193.71057321338,130875.1063593998,60546.96617481424,233521.95228354025,coastal
Aberdeen,U.S.A.,North-America,46.95740684544593,-123.84900253523408,1483769822.226669,634409.4638875904,627939.2764197721,446145.9673770731,844941.1539631052,coastal
Aberdeen,United Kingdom,Western-Europe,57.13970754858299,-2.071933161301114,4004148945.548536,109730.42458493893,107857.34491025674,71904.56954586574,154741.67053339427,coastal
Abidjan,Cote d'Ivoire,Africa,5.281131862318626,-4.02121100946266,12251324078.81066,0.0,0.0,0.0,0.0,coastal
Abu Zaby,United Arab Emirates,Middle-East,24.50828406031388,54.49529187527073,29610651831.43484,916630.8825675409,899303.2583767325,10171.485387965042,2096679.4723838803,coastal
Acajutla,El Salvador,Latin-America,13.576548729013748,-89.836482133761,5253653122.459703,11348.689535969268,10593.139378355612,131.69231775191636,25299.927153865865,coastal
Acapulco,Mexico,Latin-America,16.835825834203092,-99.87665273945912,741586286.403381,427.5500176432728,60.63003862083075,0.0,1591.5200421525071,coastal
Aden,Yemen,Middle-East,12.804423036346144,44.95385819790221,4941006685.31741,363798.8611912861,378238.62734027265,2087.117900066377,743474.0543283833,coastal
Agadir,Morocco,Africa,30.423327619276023,-9.640954132616516,2812735390.14828,1093755.5817957576,970228.9072670212,475334.8174344166,1970543.5175499583,coastal
Ahus,Sweden,Northern-Europe,55.9281476828496,14.323414129865048,1228976.6093200515,237603.92535487935,230444.4700359736,124857.42947518211,372542.63326397043,coastal
Aiyion,Greece,Mediterranean,38.33475387391774,21.846493838096944,685651.6495234759,346.78502481449584,304.5683154490256,0.0,1017.201572322427,coastal
Ajman,United Arab Emirates,Middle-East,25.42311078880692,55.45156842093279,3279964.2813337897,25339.829895418774,7346.186042384501,0.0,81113.14339189531,coastal
Akita-Funakawa Ko,Japan,Asia,39.7625318482917,140.0525074687916,1812829464.9344404,883.6159383817694,116.66369373730284,0.0,3120.051431881421,coastal
Ako,Japan,Asia,34.738439552888686,134.375873722863,206741183.9550199,36538.66526739477,34998.513901668935,20650.40293249787,55041.330421748666,coastal
Akureyri,Iceland,Northern-Europe,65.69586227498087,-18.07839303021677,864282098.09298,108886.79695208621,1433.9239286079676,0.0,414969.54718866444,coastal
Al Ahmadi,Yemen,Middle-East,14.861116019377846,42.93012040605359,2685093055.1485147,0.0,0.0,0.0,0.0,coastal
Al Aqabah,Jordan,Middle-East,29.45247434218913,34.98133433410047,18087103759.731583,0.0,0.0,0.0,0.0,coastal
Al Basrah,Iraq,Middle-East,30.525046506746936,47.841177870216015,3401004.423212985,0.0,0.0,0.0,0.0,coastal
Al Burayqah,Libya,Africa,30.41461514978097,19.594087391156314,972980216.8202348,44.403108709215964,0.0,0.0,172.57999545350307,coastal
Al Hamriyah LPG Terminal,United Arab Emirates,Middle-East,25.47263067270494,55.49724762578011,5027992390.727257,29402.879235399556,0.0,0.0,101653.4611260742,coastal
Al Iskandariyh (Alexandria),Egypt,Africa,31.163581730234423,29.836444842191625,32152063143.83327,0.0,0.0,0.0,0.0,coastal
Al Jubayl,Saudi Arabia,Middle-East,27.049542718233543,49.68607374636832,39747662884.48353,116978.68594485613,0.0,0.0,501219.4026001372,coastal
Al Kuwayt,Kuwait,Middle-East,29.35477517146509,47.93272475961702,10114731531.607786,7898.930568075647,8040.870580109418,3082.291328774286,13018.3161071179,coastal
Al Ladhiqiyah,Syria,Middle-East,35.530274738611745,35.76567246143961,4213954360.5244513,0.0,0.0,0.0,0.0,coastal
Al Mukalla,Yemen,Middle-East,14.521045723797029,49.15314874529035,533232089.179051,43268.512642600675,0.0,0.0,161021.4547079267,coastal
Albany,Australia,Australia,-35.04071054851423,117.89734746911876,1238921126.939451,13439.876275979143,3621.598064983563,0.0,41719.5919310469,coastal
Alborg,Denmark,Northern-Europe,57.05683243550648,9.94930922442777,2496801387.791015,0.0,0.0,0.0,0.0,coastal
Alesund,Norway,Northern-Europe,62.471533880838486,6.167929515082579,650648699.8305849,299771.22171863314,298562.84577821544,120104.60913692816,492094.50194955064,coastal
Algeciras,Spain,Mediterranean,36.15680617658855,-5.419140859532775,25441103317.038124,65608.45174706612,18415.000072086907,0.0,207540.2517601485,coastal
Alger,Algeria,Africa,36.76863601010422,3.069702610231199,7932577483.047757,0.0,0.0,0.0,0.0,coastal
Aliaga,Turkey,Mediterranean,38.81915416572643,26.9508709797542,2157796430.384777,62867.87343566661,38051.95408371181,8103.614971317187,160843.0963740786,coastal
Alicante,Spain,Mediterranean,38.33102466328418,-0.492673759427888,667637959.2422917,0.0,0.0,0.0,0.0,coastal
Almeria,Spain,Mediterranean,36.8312669051332,-2.471662890355661,911564206.553674,0.0,0.0,0.0,0.0,coastal
Alofi,Niue,Oceania,-19.045917512159544,-169.9314607121994,5719887.846545455,17.71776888291134,0.0,0.0,73.77185235943409,coastal
Alotoa,Papua New Guinea,Oceania,-10.323492598056571,150.44893588107448,309763689.31365794,0.0,0.0,0.0,0.0,coastal
Altamira,Mexico,Latin-America,22.47789806882248,-97.86425293390072,22085649610.391617,112.06941983179148,0.0,0.0,416.5546951905207,coastal
Alvika,Norway,Northern-Europe,62.47958124215767,6.372233511680491,218626.87322290745,451442.1094766381,443941.11051791697,177199.64942959783,753048.5499590212,coastal
Amagasaki,Japan,Asia,34.70276468297633,135.37510434911374,317121650.0982444,539781.8894670099,534659.926688931,358199.91857280646,745171.0011650878,coastal
Amamapare,Indonesia,Asia,-4.828913650412673,136.79364632803905,662808457.3175908,835974.8769781564,803764.0604224815,397063.2058421568,1393734.7470439062,coastal
Ambon,Indonesia,Asia,-3.677804133548224,128.17258833590975,417226567.78222567,26984.516515902877,23911.72172864304,0.0,72976.89532287211,coastal
Amirabad Port,Iran,Asia,36.85191614327005,53.36607710789007,15911487.995695485,0.0,0.0,0.0,0.0,coastal
Ampenan,Indonesia,Asia,-8.64982866652913,116.07102392646912,175035700.00393194,75771.00718867073,72261.45232927903,1081.4179509868509,157346.1931755708,coastal
Amsterdam,Netherlands,Western-Europe,52.408850320974935,4.824715861290412,33905925421.56444,455821.5821390082,450741.76225436095,376906.80645449983,538881.472376444,coastal
Amuay (Bahia De Amuay),Venezuela,Latin-America,11.746846102434429,-70.21196939062459,11271666455.84422,23.966009247139862,0.0,0.0,98.6647991129678,coastal
Anacortes,Canada,North-America,48.49766558025696,-122.62248121594436,889593525.2858313,21663.29019762282,16609.87931945901,8188.899388585013,45118.63572131591,coastal
Anchorage,U.S.A.,North-America,61.22897250382256,-149.8893491982097,3431892225.7809067,1196624.5376185747,1185654.314187265,908490.5234504832,1527521.809907481,coastal
Ancona,Italy,Mediterranean,43.62001646217766,13.497957350802947,1243285481.488943,118632.27174463033,59818.940694078905,0.0,354002.12037919066,coastal
Andoany,Madagascar,Africa,-13.40744670519499,48.21314482326535,37700.32351422368,0.0,0.0,0.0,0.0,coastal
Andres (Andres LGN Terminal),Dominican Republic,Caribbean,18.42278739397424,-69.6286454000977,7434021582.144222,15278.294478312719,13124.3224662603,4735.174445968462,29062.72056474776,coastal
Annaba,Algeria,Africa,36.8999738698482,7.769912035739972,4565290532.101742,662.3808236335403,0.0,0.0,3210.669366630336,coastal
Antalya,Turkey,Mediterranean,36.82086688795925,30.60841462171911,838690972.7447922,0.0,0.0,0.0,0.0,coastal
Antisranana,Madagascar,Africa,-12.269448629345638,49.28752977849002,428251325.99361,36528.32878336314,33051.230008881364,0.0,92436.0226185957,coastal
Antofagasta,Chile,Latin-America,-23.690515601148523,-70.4277708362286,8164138853.182,82938.70726493868,0.0,0.0,338976.64078639355,coastal
Antwerp,Belgium,Western-Europe,51.28517270388428,4.312566811382544,115801785370.07748,29924335.202187642,29959563.77719638,21593032.49425954,39530070.23958117,coastal
Anzali Port,Iran,Asia,37.472415563989685,49.51831947409697,5101531.441319667,0.0,0.0,0.0,0.0,coastal
Aomori Ko,Japan,Asia,40.84280648271751,140.77663948024073,635919965.2538658,5607.165632442264,741.2665565744286,0.0,21324.893853319136,coastal
Apia,Samoa,Oceania,-13.82377114280151,-171.7595182953345,391896339.8907684,0.0,0.0,0.0,0.0,coastal
Apra Harbor,Guam,Oceania,13.451923370457695,144.66149072700182,257367558.6513731,0.0,0.0,0.0,0.0,coastal
Aratu,Brazil,Latin-America,-12.785419158180956,-38.48840818290625,7025825560.652357,99668.02367121635,87576.60662714727,43096.97173008964,182099.48160010044,coastal
Arawak,Barbados,Caribbean,13.28334360715044,-59.65110700153258,5335060.411270547,0.0,0.0,0.0,0.0,coastal
Ardalstangen,Norway,Northern-Europe,61.2340901634341,7.706502598554146,990840538.3051811,33226.32341147867,37003.07346671232,1632.5901491479983,63096.403443709285,coastal
Ardel,Norway,Northern-Europe,59.145882016817694,6.170152751156748,93992.13006587516,1477.6910842671712,750.0640399949573,10.354544461786633,4529.975183604954,coastal
Argentia,Canada,North-America,47.29509220459725,-53.98385491053677,486077384.1267285,42622.25330495706,37251.08011740668,18568.093896464838,76992.4721295517,coastal
Arhus,Denmark,Northern-Europe,56.15059238822851,10.225709086305384,14929152046.540983,2916038.564377724,2906786.519775864,1821647.295118177,4139299.843225211,coastal
Arkhangels'k,Russia,Northern-Europe,64.54778807264645,40.5642728123505,144535202.3538789,6140219.362418831,5239676.459423989,2579839.453285546,11321231.651207957,coastal
Arrecife,Spain,Western-Europe,28.966064837555795,-13.532978600899122,105487257.6709346,52086.40523500938,52146.685875016934,31534.661179548693,71156.4360173019,coastal
Arzew El Djedid,Algeria,Africa,35.82293323258116,-0.2503506934612621,21488893993.21576,0.0,0.0,0.0,0.0,coastal
As Suways,Egypt,Africa,29.9468716653464,32.55021426608439,132514039.01854172,86044.89272337235,12791.001125051203,0.0,311330.3073753717,coastal
Ash Shariqah,United Arab Emirates,Middle-East,25.368331586237662,55.381549187478406,4172475870.384455,5149.390008716315,0.0,0.0,17328.059228678816,coastal
Ashdod,Israel,Middle-East,31.825063657053505,34.65078465725762,17697833490.846577,0.0,0.0,0.0,0.0,coastal
Ashqelon,Israel,Middle-East,31.654143153276152,34.51678723614373,1857081597.888392,0.0,0.0,0.0,0.0,coastal
Aspropirgos,Greece,Mediterranean,38.02902423052401,23.59206424139176,2145237921.569948,0.0,0.0,0.0,0.0,coastal
Astrakhan Port,Russia,Eastern-Europe,46.387331806699606,48.02126952023,170220.7373540623,0.0,0.0,0.0,0.0,coastal
Atapupu,Indonesia,Asia,-8.987294204915617,124.86889299750396,1209328.257458692,20490.24491275086,20448.28145619376,12.003535348181774,41630.197009172814,coastal
Auckland,New Zealand,Oceania,-36.83911438859508,174.78213327873337,10934924413.765654,658040.1735386379,659094.757511537,304799.8397265647,1025742.6723193959,coastal
Augusta,Italy,Mediterranean,37.20544658964777,15.203603356286484,2806729119.102765,310.84223141440515,0.0,0.0,1448.8563342777957,coastal
Avatiu,Cook Islands,Oceania,-21.19916604947338,-159.77946800695375,81135776.97842564,0.0,0.0,0.0,0.0,coastal
Aveiro,Portugal,Western-Europe,40.6459845786362,-8.710654451707518,2048720369.600606,227626.34284474858,211669.26798584335,63474.70664598148,442450.7273450695,coastal
Aviles,Spain,Western-Europe,43.57806639366599,-5.922450399158327,1242463700.8835146,786070.7894506818,785723.468755244,497230.6135336346,1091572.5292672692,coastal
Avonmouth,United Kingdom,Western-Europe,51.500837745586445,-2.7108477499970576,36506351131.26195,2630498.530995741,2658673.6986736213,1821542.4182987176,3493867.245853328,coastal
Az Zawiya,Libya,Africa,32.799725550334536,12.698118747855396,2906342.079128795,7314.122270576213,6691.658316190993,1820.6119889442457,14505.539124155885,coastal
Bahai De La Habana,Cuba,Caribbean,23.130061265334334,-82.34306707536754,1608632639.1963782,0.0,0.0,0.0,0.0,coastal
Bahia De Las Minas,Panama,Latin-America,9.391166798140205,-79.81607669762758,481400276.9550031,0.0,0.0,0.0,0.0,coastal
Bahia De Matarani,Peru,Latin-America,-17.000619421311356,-72.10706734031952,5702920630.413432,4200.482383364215,0.0,0.0,17221.68388039938,coastal
Bahia De Valparaiso,Chile,Latin-America,-33.034397392078574,-71.62022366738996,9289576488.549557,20591.927104768958,18817.303313226286,0.0,57709.2129960588,coastal
Bahia Quintero (Ventanas),Chile,Latin-America,-32.76884080628537,-71.50272360867577,8467592220.25273,0.0,0.0,0.0,0.0,coastal
Bahia San Nicolas,Peru,Latin-America,-15.28678450480592,-75.1886320717127,5019153428.580814,0.0,0.0,0.0,0.0,coastal
Bahia San Vicente,Chile,Latin-America,-36.73022771730735,-73.14269308377511,6075518405.345405,17173.812807599683,15147.9897423691,0.0,40581.86569696511,coastal
Baie Comeau,Canada,North-America,49.246123590415614,-68.12736385982839,1757709544.6351235,1109450.3969397834,1109479.7900561094,799913.2041911085,1453074.4025650085,coastal
Baie De Kouaoua,New Caledonia,Oceania,-21.39272984743525,165.83956642072525,301944.5521355445,12039.095598291597,5030.530915694002,913.9701800453844,38824.516958600594,coastal
Baie Ugue,New Caledonia,Oceania,-21.145371358927623,165.5567393440599,148220607.0127703,3804.2590591626863,1307.2109888451484,146.0407168352315,13140.497920206266,coastal
Bajo Grande,Venezuela,Latin-America,10.514050921510307,-71.61716538792605,3938060353.9311695,0.0,0.0,0.0,0.0,coastal
Bakar,Croatia,Mediterranean,45.28337528913895,14.55181856171196,63377976.99177227,70390.92024727575,59617.87752121649,1882.1103532437874,177260.66147527803,coastal
Balboa,Panama,Latin-America,8.955811099625459,-79.56989029761058,7332370996.015559,92970.00955408378,91113.11116282678,56190.19824307194,140655.54222918086,coastal
Balikpapa,Indonesia,Asia,-1.195332481417048,116.77157337854771,11633413470.20017,2963203.9530220884,2945145.5183856618,1726594.148834176,4290309.655589084,coastal
Baltimore,U.S.A.,North-America,39.22455261974271,-76.5451050441524,81249912660.06557,5303845.888344913,4854279.015466151,1363008.6999437273,10015874.356836552,coastal
Baltiysk,Russia,Eastern-Europe,54.64108032078556,19.91048457537416,505842087.44139,698317.506266834,708373.9594713615,403115.30366986885,993721.7482752635,coastal
Bamdar-E Pars Terminal,Iran,Middle-East,27.709460242592407,52.24551002097419,2614989396.228956,131665.95106997158,0.0,0.0,524128.41285136016,coastal
Bamdar-E Shahid Reajie,Iran,Middle-East,27.110307609455344,56.07150590839976,31171937222.439102,1257708.9331466318,1164403.1528663356,619470.586615146,2123378.269624323,coastal
Bandar Abbas,Iran,Middle-East,27.151730296641272,56.22504888943823,294828338.26931626,240028.64109392898,234027.62811837345,111865.19675218723,399384.14273035777,coastal
Bandar Khomeyni,Iran,Middle-East,30.451981895043424,49.11802313978429,27409817253.73217,777726.4790924222,768091.1553895263,429836.88610255875,1177531.7888905737,coastal
Bandirma,Turkey,Mediterranean,40.36907724270191,27.94452064366464,1239807525.1819134,0.0,0.0,0.0,0.0,coastal
Banghazi,Libya,Africa,32.107913390356,20.050028953500423,2990406219.063139,11252.669113854276,3175.25855786664,0.0,39177.23259744212,coastal
Bangkok,Thailand,Asia,13.62274380562763,100.5696628599038,62514171627.39116,778085.1014197854,735048.7089202602,314331.5054977549,1346941.9928369378,coastal
Banjarmasin,Indonesia,Asia,-3.2957360662389203,114.54779856003636,90036718.99022421,22691.774266733664,23886.12877371054,9495.568591660876,34972.97675935989,coastal
Banjul,Gambia,Africa,13.44771943408542,-16.570580660320303,1004496509.3636024,179.7174046307697,168.62475490418674,0.0,469.7481544996779,coastal
Banten,Indonesia,Asia,-6.015676189777397,105.9531601631994,16178538253.175217,258410.58922906336,35527.63380870724,0.0,889398.2914379874,coastal
Banzart,Tunisia,Africa,37.26775992180114,9.871554887911458,4132261541.376434,354.72982916061346,0.0,0.0,1563.028037343484,coastal
Bar,Montenegro,Mediterranean,42.093249075541536,19.082994856939983,545768694.6334206,3025.0063180162006,1376.9637415244483,0.0,10416.179121886307,coastal
Barbor's Point,U.S.A.,North-America,21.29918896875093,-158.10352783446646,1607244693.2001746,69924.47769094331,63379.05599113481,27157.896086360957,124351.42062427106,coastal
Barcelona,Spain,Mediterranean,41.33624987446933,2.1619328258934365,33657940494.579723,0.0,0.0,0.0,0.0,coastal
Bari,Italy,Mediterranean,41.13619743138477,16.86153494567936,1217887749.7426264,725.406916247018,0.0,0.0,2642.205236134623,coastal
Barranquilla,Colombia,Latin-America,10.970999064058816,-74.75833563179354,6269770102.37796,0.0,0.0,0.0,0.0,coastal
Barry,United Kingdom,Western-Europe,51.39871419714471,-3.260302462145157,409800147.6827883,752684.2197381122,743723.2661305292,540202.6132237333,990970.8378819255,coastal
Basseterre,Saint Kitts and Nevis,Caribbean,17.2886127448879,-62.71385254784511,207098345.5165745,1263.5294687221779,1038.7206799121868,298.7884995721952,2883.3938777669314,coastal
Basuo,China,Asia,19.08852707633904,108.6341879281954,343714774.97782826,21342.694546289673,20660.297807743467,7048.951176931777,39593.69230982997,coastal
Bata,Equatorial Guinea,Africa,1.8274492719613664,9.738561443391198,827802478.67594,32903.47464976238,0.0,0.0,132120.6946875735,coastal
Batangas City,Philippines,Asia,13.737286124600333,121.01242072813226,9232441434.57556,119702.11823609221,101032.6409937316,2389.6647844348317,274693.17368705204,coastal
Baton Rouge,U.S.A.,North-America,30.437949700121244,-91.20527053196848,6825598865.067888,0.0,0.0,0.0,0.0,coastal
Batumi,Georgia,Eastern-Europe,41.65431207872545,41.653185351596754,1015331813.5154012,110.69173491300357,89.91438944934099,0.0,328.34318827954434,coastal
Baubau,Indonesia,Asia,-5.4902905961069255,122.58612896519938,369287964.171821,9645.615681922367,2368.9750430087165,0.0,29985.26496632079,coastal
Bay City,U.S.A.,North-America,43.61737278810567,-83.84453295934836,2771.282525153528,0.0,0.0,0.0,0.0,coastal
Bayonne,France,Western-Europe,43.516378384877,-1.500052653200647,2556503444.793134,413773.05663089064,370717.55598054494,181627.36829013028,718807.2719758173,coastal
Bayrut,Lebanon,Middle-East,33.915669317148925,35.5586102562549,12191078014.823675,0.0,0.0,0.0,0.0,coastal
Bayuquan,China,Asia,40.28418662767342,122.0605665080603,29868840767.38926,289527.9182079462,264552.07997306,149692.64584699346,485042.6103983953,coastal
Beaumont,U.S.A.,North-America,30.04670699587936,-94.02562824672783,19399976521.78103,499106.735106611,462197.7223824727,241321.3080849548,838017.8462280378,coastal
Bedyansk,Ukraine,Eastern-Europe,46.74832294167254,36.77750401495035,1043149870.979731,1829.0747655686475,319.9916378098423,0.0,6416.05197318283,coastal
Beihai,China,Asia,21.456025197499454,109.08670368166548,4818801443.469374,51564.750818513865,51284.8637374808,35422.00518672396,70833.8934718222,coastal
Beira,Mozambique,Africa,-19.82495440063514,34.83531412554788,3083245351.252549,162393.67625658234,146482.44358313427,51028.96648368369,300092.36536525644,coastal
Bejaia,Algeria,Africa,36.74969834363214,5.090464736680983,8604275662.601278,1242.9227794928206,0.0,0.0,5078.706085291172,coastal
Belawan,Indonesia,Asia,3.7914014579345534,98.70527774837986,4864968110.892066,413531.48154281126,408120.3571775089,131832.36235065883,752733.2375765665,coastal
Belem,Brazil,Latin-America,-1.4686199504270077,-48.57640840306025,23844796423.1589,473475.4632083385,449213.9948947826,233908.2470428185,786806.5028405389,coastal
Belfast,United Kingdom,Western-Europe,54.62132262630101,-5.890026365691502,19731528096.610622,1216959.5940238137,1169461.669078333,781788.9111718386,1761796.9142898046,coastal
Belize City,Belize,Latin-America,17.473729005487588,-88.19845995922886,640078958.6828514,0.0,0.0,0.0,0.0,coastal
Bellingham,U.S.A.,North-America,48.75118606116092,-122.50348819440325,23968728.69647532,35921.62188273716,29949.04936060961,13496.330557544328,71793.29969730675,coastal
Benicia,U.S.A.,North-America,38.04347681813911,-122.13780997472772,163106.10423064834,13084.329620759921,13046.195569095436,4148.5952417436565,21736.511961336208,coastal
Benoa,Indonesia,Asia,-8.746469477840975,115.2126767068095,246937516.31934908,154274.9969807376,150045.6832795488,45696.738013138165,276173.1793634483,coastal
Berbera,Somalia,Africa,10.443225787191512,44.99728566977974,1386861469.4040482,332580.1651486833,317335.2881404585,7136.294495870114,712837.7593401646,coastal
Bergen,Norway,Northern-Europe,60.39665740735552,5.310108610201816,3252860.071246582,175166.42229809597,170331.25511220616,31628.601158216672,324833.91604490735,coastal
Big Creek,Belize,Latin-America,16.511999635449577,-88.40317738875554,133823779.89571218,0.23163426600910172,0.0,0.0,0.9215496816910856,coastal
Bintulu Port,Malaysia,Asia,3.256588919484861,113.06482939679664,4524677977.994516,15723.57182395384,15757.473655560572,245.62493381682813,33238.5227396873,coastal
Bissau,Guinea-Bissau,Africa,11.854750910573886,-15.584228546477194,501197545.7969386,30278.663188246857,30068.16059568021,11220.250293076208,50617.222012513856,coastal
Bitung,Indonesia,Asia,1.4400132723443129,125.18637789912322,2573354438.4588084,115350.77253233358,112709.8955501297,0.0,246494.6724494284,coastal
Blanglancang,Indonesia,Asia,5.241371740436972,97.0392352657824,60524.2747324032,182951.78553513682,153532.3089651084,0.0,467317.7623210921,coastal
Bluff Harbor,New Zealand,Oceania,-46.59999991636169,168.34426330493557,2374316008.4306054,690347.2845824233,675688.4396521973,219105.94781618586,1175676.0699967896,coastal
Bohai Bay,China,Asia,38.342037683114135,117.87922664605438,14135029738.57159,721626.1343421016,714250.1398807471,523331.0389799246,950480.8994350065,coastal
Bonny,Nigeria,Africa,4.422045265620172,7.144895557670569,21037734420.634865,344749.6742554654,0.0,0.0,2422212.599166266,coastal
Bontang LNG Terminal,Indonesia,Asia,0.0942901339275785,117.4957982215337,7879434714.737483,1354253.627076525,1226896.642721336,646858.3028740681,2355532.944098753,coastal
Boosaaso,Somalia,Africa,11.291516864129385,49.17824612751278,97558148.47005448,39034.19111651874,31804.77166420784,0.0,111711.02142898219,coastal
Bordeaux,France,Western-Europe,44.94920145935848,-0.5483973603221867,2630173357.0573325,676599.9823454589,664601.2459516977,365712.4504795194,1098231.3678589775,coastal
Boston,U.S.A.,North-America,42.36447938612398,-71.02470171864819,17048245490.344938,318833.380926192,308599.71289062826,167016.6079984148,494867.728574876,coastal
Boston,United Kingdom,Western-Europe,52.96935907679779,-0.0190423848665498,401264.9864516273,1336526.6060746382,1316485.1912781554,903158.0866070929,1822327.7678361204,coastal
Botany Bay,Australia,Australia,-33.987422648555096,151.21471617970263,25422505801.064644,187722.61017479052,169354.83865381865,83685.94328750951,326864.13246435387,coastal
Botas,Turkey,Mediterranean,36.85416475927671,35.92199802852687,1859491291.812311,209137.11889303807,47782.69645220791,399.0093622150935,868929.4416758588,coastal
Botas Natural Gas Terminal,Turkey,Mediterranean,40.98723654052166,27.966903756864617,2099219781.7413564,0.0,0.0,0.0,0.0,coastal
Brake,Germany,Western-Europe,53.34356424511868,8.490135483344483,16412342375.394947,3864792.037889085,3880659.226139348,3146022.1771701574,4560134.777119234,coastal
Brasil Port,Brazil,Latin-America,-21.860227647441377,-40.99980155417795,416009207.7583213,2023.205544695631,1072.4714643742532,0.0,5958.703613412479,coastal
Bremen,Germany,Western-Europe,53.0793013860378,8.790488973775506,23645333603.078167,0.0,0.0,0.0,0.0,coastal
Bremerhaven,Germany,Western-Europe,53.55798907425319,8.559532083198208,244440536299.0344,6882922.983000881,6855740.002819554,5984947.881148593,7928408.0054021785,coastal
Brevik,Norway,Northern-Europe,59.06289917525718,9.696772287862007,1279502411.2245872,164643.3553179217,145397.77052302938,6544.704018064152,389091.6011300417,coastal
Bridgeport,U.S.A.,North-America,41.15748119446917,-73.17511736612565,1887.949335025576,90107.1570118201,87036.11316677876,60414.46787865583,126491.78296245502,coastal
Bridgetown,Barbados,Caribbean,13.07275312160023,-59.59681310876612,776918663.7785583,0.0,0.0,0.0,0.0,coastal
Brighton,Trinidad and Tobago,Caribbean,10.247290241404006,-61.63372045524326,106919987.11647876,39313.26077878894,32664.268112952886,0.0,104695.9253988597,coastal
Brindisi,Italy,Mediterranean,40.649205852743535,17.97117129060219,2221899286.152572,1053.6242734681261,0.0,0.0,4677.098257663645,coastal
Brisbane,Australia,Australia,-27.393515352987137,153.1558848690757,29990175084.94681,629066.2075031277,650887.3359256452,219780.9409995728,1069634.731215152,coastal
Brofjorden,Sweden,Northern-Europe,58.3509747477612,11.42229452689906,7406919059.058623,16153.204570098489,15089.783799695642,3333.4765627187367,30040.75961255257,coastal
Broome,Australia,Australia,-18.00224122659371,122.21750039585862,9435.279679710457,4742.365893796175,4809.518724835186,3182.670222576511,6436.209660711397,coastal
Brownsville,U.S.A.,North-America,25.98298507017778,-97.30947197502516,5887513394.451304,19239.640697559207,5491.3312378040455,250.25612057868145,68181.53181350253,coastal
Bruges,Belgium,Western-Europe,51.23273370473043,3.221640142100223,321474538.17224705,2684921.4762917985,2673290.6595173534,2044330.477699505,3352854.895902453,coastal
Brunsbuttel Elbahafen,Germany,Western-Europe,53.9029261017224,9.169135518250874,63507746.35780077,11592270.04149702,11607662.094361644,10240833.816197112,12959077.54946049,coastal
Brunswick,U.S.A.,North-America,31.12464789058756,-81.51484037247096,21264881929.45072,202091.92315112703,166723.14352545197,67211.50732620622,401541.0128139626,coastal
Buchanan,Liberia,Africa,5.8593994962449365,-10.054221498095409,1104235920.1444108,1172.4601396102921,0.0,0.0,6462.91041356935,coastal
Buco,Philippines,Asia,8.517433824441355,124.74609031208108,5315819.649214009,97799.87794232451,95564.8522168386,0.0,195408.20776632853,coastal
Buenaventura,Colombia,Latin-America,3.8761035986711248,-77.06200730243155,16739270468.40542,413758.68248072715,423596.5818911709,206994.0989437636,636828.2568400317,coastal
Buenos Aires,Argentina,Latin-America,-34.611026927300315,-58.35493073863682,27382610698.71772,1628716.6874133411,1576948.1644971864,946640.9799665434,2410213.3555753157,coastal
Buffington,U.S.A.,North-America,41.63961807435646,-87.40834116520354,727.5118833288989,0.0,0.0,0.0,0.0,coastal
Buka,Papua New Guinea,Oceania,-5.431574457231742,154.677592059784,41074796.722153775,9781.037384018757,0.0,0.0,36349.455946418304,coastal
Bukhta Vanino,Russia,Eastern-Europe,49.0502006227882,140.29612144879457,14897960089.111868,291.2072813556698,0.0,0.0,1030.9353167426736,coastal
Bukhta nagayeva (Nagadan),Russia,Eastern-Europe,59.5601316276569,150.72895932811642,31703.89411444016,84985.76694910074,83850.18956130264,55695.89412045065,115562.05928998729,coastal
Bullen Baai,Curacao,Caribbean,12.188669470639937,-69.0217140529181,9343679.36102579,30.192448988190208,0.0,0.0,186.05164172006693,coastal
Bunbury,Australia,Australia,-33.30725261606007,115.66213463294056,4400160303.453911,1625.4103699721188,1514.3218456327374,36.18887351632106,3994.136621479504,coastal
Bur Safago,Egypt,Africa,26.71178346436033,33.94036109702331,1375356910.4720242,2419.640727732703,670.0610583071277,0.0,7599.130021052158,coastal
Bur Said (Port Said),Egypt,Africa,31.25214147681517,32.310665815141064,9381026916.167011,0.0,0.0,0.0,0.0,coastal
Burgas,Bulgaria,Eastern-Europe,42.464163144145466,27.491662543079865,10414351006.648588,0.0,0.0,0.0,0.0,coastal
Burnie,Australia,Australia,-41.05425931911664,145.91075253567715,938246965.9710332,108813.8023741079,108086.0617649502,70772.80276107742,150327.73401536277,coastal
Burns Harbor,U.S.A.,North-America,41.63392655651917,-87.1446218622191,782930366.6185362,0.0,0.0,0.0,0.0,coastal
Bushehr,Iran,Middle-East,28.992780957453785,50.83874828979714,1149271252.5854976,25738.120159915106,23211.692081045858,0.0,71429.83586531716,coastal
Butinge Oil Terminal,Lithuania,Eastern-Europe,56.04802973637048,20.955661793937487,89770234.36944957,487198.3072367652,472190.7168748179,269433.66316307674,746460.5280639698,coastal
Butuan City,Philippines,Asia,9.276937495746392,125.505604996824,902756.361036848,0.0,0.0,0.0,0.0,coastal
